,0
1400,201535
1401,201535
1402,201535
1403,201535
1404,201535
1405,201535
1406,201535
1407,201535
1408,201535
1409,201535
1410,201535
1411,201535
1412,201535
1413,201535
1414,201535
1415,201535
1416,201535
1417,201535
1418,201535
1419,201535
1420,201535
1421,201535
1422,201535
1423,201535
1424,201535
1425,201535
1426,201535
1427,201535
1428,201535
1429,201535
1430,201535
1431,201535
1432,201535
1433,201535
1434,201535
1435,201535
1436,201535
1437,201535
1438,201535
1439,201535
1440,201535
1441,201535
1442,201535
1443,201535
1444,201535
13863,201535
13932,201535
13992,201535
14099,201535
14810,201535
14811,201535
14814,201535
14902,201535
14903,201535
14904,201535
14945,201535
15139,201535
15643,201535
16006,201535
16106,201535
16177,201535
16336,201535
16343,201535
16344,201535
16349,201535
16358,201535
16359,201535
16362,201535
16365,201535
16366,201535
16368,201535
16370,201535
16371,201535
16374,201535
16375,201535
16376,201535
16377,201535
16379,201535
16380,201535
16381,201535
16384,201535
16391,201535
16393,201535
16394,201535
16395,201535
16397,201535
16398,201535
16399,201535
16400,201535
16402,201535
16405,201535
16406,201535
16407,201535
16413,201535
16414,201535
16427,201535
16429,201535
16430,201535
16431,201535
16435,201535
16436,201535
16438,201535
16439,201535
16440,201535
16442,201535
16445,201535
16447,201535
16448,201535
16451,201535
16453,201535
16454,201535
16455,201535
16456,201535
16457,201535
16458,201535
16459,201535
16460,201535
16461,201535
16462,201535
16463,201535
16464,201535
16465,201535
16468,201535
16469,201535
16470,201535
16471,201535
16472,201535
16473,201535
16474,201535
16475,201535
16476,201535
16477,201535
16478,201535
16479,201535
16480,201535
16481,201535
16483,201535
16484,201535
16486,201535
16487,201535
16488,201535
16489,201535
16490,201535
16492,201535
16495,201535
16497,201535
16498,201535
16502,201535
16505,201535
16507,201535
16508,201535
16509,201535
16512,201535
16515,201535
16519,201535
16520,201535
16521,201535
16522,201535
16524,201535
16525,201535
16526,201535
16528,201535
16529,201535
16531,201535
16532,201535
16533,201535
16534,201535
16535,201535
16537,201535
16538,201535
16539,201535
16540,201535
16541,201535
16542,201535
16572,201535
16574,201535
16575,201535
16576,201535
16580,201535
16581,201535
16582,201535
16583,201535
16585,201535
16586,201535
16589,201535
16590,201535
16591,201535
16592,201535
16598,201535
16600,201535
16602,201535
16603,201535
16605,201535
16608,201535
16614,201535
16619,201535
16622,201535
16623,201535
16625,201535
16629,201535
16630,201535
16631,201535
16658,201535
16678,201535
16690,201535
16719,201535
16744,201535
16777,201535
1445,201536
1446,201536
1447,201536
1448,201536
1449,201536
1450,201536
1451,201536
1452,201536
1453,201536
1454,201536
1455,201536
1456,201536
1457,201536
1458,201536
1459,201536
1460,201536
1461,201536
1462,201536
1463,201536
1464,201536
1465,201536
1466,201536
1467,201536
1468,201536
1469,201536
1470,201536
1471,201536
1472,201536
1473,201536
1474,201536
1475,201536
1476,201536
1477,201536
1478,201536
1479,201536
1480,201536
1481,201536
1482,201536
1483,201536
1484,201536
1485,201536
1486,201536
1487,201536
1488,201536
1489,201536
1490,201536
1491,201536
1492,201536
1493,201536
1494,201536
1495,201536
1496,201536
1497,201536
1498,201536
1499,201536
1500,201536
1501,201536
1502,201536
1503,201536
1504,201536
1505,201536
1506,201536
1507,201536
1508,201536
1509,201536
1510,201536
1511,201536
1512,201536
1513,201536
1514,201536
1515,201536
1516,201536
1517,201536
1518,201536
1519,201536
1520,201536
1521,201536
1522,201536
1523,201536
1524,201536
1525,201536
1526,201536
1527,201536
1528,201536
1529,201536
1530,201536
1531,201536
1532,201536
1533,201536
1534,201536
1535,201536
1536,201536
1537,201536
1538,201536
1539,201536
1540,201536
1541,201536
1542,201536
1543,201536
1544,201536
1545,201536
1546,201536
1547,201536
1548,201536
1549,201536
1550,201536
1551,201536
1552,201536
1553,201536
1554,201536
1555,201536
1556,201536
1557,201536
1558,201536
1559,201536
1560,201536
1561,201536
1562,201536
1563,201536
1564,201536
1565,201536
1566,201536
1567,201536
1568,201536
1569,201536
1570,201536
1571,201536
1572,201536
1573,201536
1574,201536
1575,201536
1576,201536
1577,201536
1578,201536
1579,201536
1580,201536
1581,201536
1582,201536
1583,201536
1584,201536
1585,201536
1586,201536
1587,201536
1588,201536
1589,201536
1590,201536
1591,201536
1592,201536
1593,201536
1594,201536
1595,201536
1596,201536
1597,201536
1598,201536
1599,201536
1600,201536
1601,201536
1602,201536
1603,201536
1604,201536
1605,201536
1606,201536
1607,201536
1608,201536
13938,201536
14073,201536
14259,201536
14283,201536
14356,201536
14566,201536
14630,201536
14632,201536
14817,201536
14821,201536
14996,201536
14997,201536
14998,201536
14999,201536
15000,201536
15001,201536
15002,201536
15003,201536
15004,201536
15005,201536
15006,201536
15007,201536
15008,201536
15009,201536
15010,201536
15011,201536
15012,201536
15013,201536
15014,201536
15015,201536
15016,201536
15133,201536
15150,201536
15151,201536
15152,201536
15153,201536
15154,201536
15155,201536
15156,201536
15157,201536
15158,201536
15159,201536
15160,201536
15161,201536
15162,201536
15163,201536
15164,201536
15165,201536
15166,201536
15167,201536
15168,201536
15169,201536
15170,201536
15171,201536
15172,201536
15173,201536
15174,201536
15175,201536
15176,201536
15177,201536
15178,201536
15179,201536
15180,201536
15181,201536
15182,201536
15305,201536
15340,201536
15341,201536
15342,201536
15621,201536
15622,201536
15623,201536
15624,201536
15625,201536
15626,201536
15627,201536
15753,201536
15754,201536
15755,201536
15756,201536
15757,201536
15758,201536
15759,201536
15760,201536
15761,201536
15762,201536
15763,201536
15764,201536
15765,201536
15766,201536
16221,201536
16408,201536
16409,201536
16410,201536
16411,201536
16412,201536
16444,201536
16485,201536
16491,201536
16493,201536
16499,201536
16500,201536
16506,201536
16510,201536
16511,201536
16513,201536
16514,201536
16516,201536
16523,201536
16530,201536
16536,201536
16584,201536
16587,201536
16588,201536
16593,201536
16595,201536
16596,201536
16597,201536
16599,201536
16601,201536
16606,201536
16607,201536
16610,201536
16611,201536
16612,201536
16613,201536
16616,201536
16617,201536
16618,201536
16621,201536
16624,201536
16626,201536
16627,201536
16628,201536
16633,201536
16634,201536
16636,201536
16637,201536
16638,201536
16639,201536
16641,201536
16642,201536
16643,201536
16644,201536
16646,201536
16647,201536
16648,201536
16649,201536
16650,201536
16651,201536
16652,201536
16653,201536
16654,201536
16655,201536
16656,201536
16657,201536
16659,201536
16660,201536
16661,201536
16662,201536
16663,201536
16665,201536
16666,201536
16667,201536
16668,201536
16669,201536
16670,201536
16671,201536
16672,201536
16673,201536
16674,201536
16675,201536
16676,201536
16677,201536
16679,201536
16680,201536
16681,201536
16682,201536
16684,201536
16686,201536
16689,201536
16691,201536
16692,201536
16693,201536
16699,201536
16700,201536
16701,201536
16702,201536
16703,201536
16704,201536
16705,201536
16706,201536
16707,201536
16709,201536
16710,201536
16712,201536
16714,201536
16715,201536
16716,201536
16717,201536
16718,201536
16720,201536
16721,201536
16722,201536
16723,201536
16724,201536
16727,201536
16730,201536
16732,201536
16734,201536
16737,201536
16738,201536
16748,201536
16749,201536
16751,201536
16752,201536
16753,201536
16765,201536
16767,201536
16776,201536
16786,201536
16792,201536
16794,201536
16801,201536
16833,201536
16835,201536
16840,201536
16918,201536
16920,201536
16922,201536
16924,201536
16928,201536
1609,201537
1610,201537
1611,201537
1612,201537
1613,201537
1614,201537
1615,201537
1616,201537
1617,201537
1618,201537
1619,201537
1620,201537
1621,201537
1622,201537
1623,201537
1624,201537
1625,201537
1626,201537
1627,201537
1628,201537
1629,201537
1630,201537
1631,201537
1632,201537
1633,201537
1634,201537
1635,201537
1636,201537
1637,201537
1638,201537
1639,201537
1640,201537
1641,201537
1642,201537
1643,201537
1644,201537
1645,201537
1646,201537
1647,201537
1648,201537
1649,201537
1650,201537
1651,201537
1652,201537
1653,201537
1654,201537
1655,201537
1656,201537
1657,201537
1658,201537
1659,201537
1660,201537
1661,201537
1662,201537
1663,201537
1664,201537
1665,201537
1666,201537
1667,201537
1668,201537
1669,201537
1670,201537
1671,201537
1672,201537
1673,201537
1674,201537
1675,201537
1676,201537
1677,201537
1678,201537
1679,201537
1680,201537
1681,201537
1682,201537
1683,201537
1684,201537
1685,201537
1686,201537
1687,201537
1688,201537
1689,201537
1690,201537
1691,201537
1692,201537
1693,201537
1694,201537
1695,201537
1696,201537
1697,201537
1698,201537
1699,201537
1700,201537
1701,201537
1702,201537
1703,201537
1704,201537
1705,201537
1706,201537
1707,201537
1708,201537
1709,201537
1710,201537
1711,201537
1712,201537
1713,201537
1714,201537
1715,201537
1716,201537
1717,201537
1718,201537
1719,201537
1720,201537
1721,201537
1722,201537
1723,201537
1724,201537
1725,201537
1726,201537
1727,201537
1728,201537
1729,201537
1730,201537
1731,201537
1732,201537
1733,201537
1734,201537
1735,201537
1736,201537
1737,201537
1738,201537
1739,201537
1740,201537
1741,201537
1742,201537
1743,201537
1744,201537
1745,201537
1746,201537
1747,201537
1748,201537
1749,201537
1750,201537
1751,201537
1752,201537
1753,201537
1754,201537
1755,201537
13844,201537
13873,201537
14103,201537
14276,201537
14411,201537
14643,201537
14656,201537
14936,201537
15038,201537
15039,201537
15047,201537
15078,201537
15085,201537
15183,201537
15184,201537
15185,201537
15186,201537
15187,201537
15188,201537
15189,201537
15190,201537
15191,201537
15192,201537
15193,201537
15194,201537
15195,201537
15403,201537
15920,201537
16501,201537
16543,201537
16544,201537
16594,201537
16664,201537
16683,201537
16685,201537
16688,201537
16711,201537
16728,201537
16729,201537
16733,201537
16736,201537
16739,201537
16740,201537
16745,201537
16746,201537
16747,201537
16750,201537
16754,201537
16755,201537
16756,201537
16757,201537
16758,201537
16759,201537
16760,201537
16761,201537
16762,201537
16763,201537
16766,201537
16778,201537
16779,201537
16780,201537
16781,201537
16782,201537
16784,201537
16785,201537
16787,201537
16788,201537
16789,201537
16790,201537
16791,201537
16793,201537
16795,201537
16796,201537
16797,201537
16798,201537
16799,201537
16800,201537
16802,201537
16803,201537
16804,201537
16805,201537
16806,201537
16807,201537
16808,201537
16810,201537
16811,201537
16812,201537
16813,201537
16814,201537
16815,201537
16816,201537
16817,201537
16818,201537
16819,201537
16822,201537
16823,201537
16824,201537
16825,201537
16826,201537
16827,201537
16828,201537
16829,201537
16830,201537
16831,201537
16832,201537
16834,201537
16836,201537
16837,201537
16839,201537
16841,201537
16842,201537
16843,201537
16844,201537
16845,201537
16846,201537
16847,201537
16848,201537
16849,201537
16850,201537
16851,201537
16852,201537
16853,201537
16854,201537
16855,201537
16856,201537
16857,201537
16858,201537
16859,201537
16860,201537
16861,201537
16862,201537
16863,201537
16864,201537
16892,201537
16893,201537
16894,201537
16895,201537
16896,201537
16910,201537
16916,201537
16919,201537
16921,201537
16923,201537
16925,201537
16926,201537
16940,201537
16944,201537
16946,201537
16949,201537
16950,201537
16951,201537
16952,201537
16963,201537
16972,201537
16978,201537
16979,201537
16981,201537
16989,201537
16990,201537
16994,201537
17029,201537
17030,201537
17034,201537
17067,201537
17068,201537
17071,201537
17081,201537
17114,201537
17138,201537
1756,201538
1757,201538
1758,201538
1759,201538
1760,201538
1761,201538
1762,201538
1763,201538
1764,201538
1765,201538
1766,201538
1767,201538
1768,201538
1769,201538
1770,201538
1771,201538
1772,201538
1773,201538
1774,201538
1775,201538
1776,201538
1777,201538
1778,201538
1779,201538
1780,201538
1781,201538
1782,201538
1783,201538
1784,201538
1785,201538
1786,201538
1787,201538
1788,201538
1789,201538
1790,201538
1791,201538
1792,201538
1793,201538
1794,201538
1795,201538
1796,201538
1797,201538
1798,201538
1799,201538
1800,201538
1801,201538
1802,201538
1803,201538
1804,201538
1805,201538
1806,201538
1807,201538
1808,201538
1809,201538
1810,201538
1811,201538
1812,201538
1813,201538
1814,201538
1815,201538
1816,201538
1817,201538
1818,201538
1819,201538
1820,201538
1821,201538
1822,201538
1823,201538
1824,201538
1825,201538
1826,201538
1827,201538
1828,201538
1829,201538
1830,201538
1831,201538
1832,201538
1833,201538
1834,201538
1835,201538
1836,201538
1837,201538
1838,201538
1839,201538
1840,201538
1841,201538
1842,201538
1843,201538
1844,201538
1845,201538
1846,201538
1847,201538
1848,201538
1849,201538
1850,201538
1851,201538
1852,201538
1853,201538
1854,201538
1855,201538
1856,201538
1857,201538
1858,201538
1859,201538
1860,201538
1861,201538
1862,201538
1863,201538
1864,201538
1865,201538
1866,201538
1867,201538
1868,201538
1869,201538
1870,201538
1871,201538
1872,201538
1873,201538
1874,201538
1875,201538
1876,201538
1877,201538
1878,201538
1879,201538
1880,201538
1881,201538
1882,201538
1883,201538
1884,201538
1885,201538
1886,201538
1887,201538
1888,201538
1889,201538
1890,201538
14111,201538
14278,201538
14284,201538
14541,201538
14581,201538
14682,201538
14683,201538
14684,201538
14685,201538
14686,201538
14687,201538
14688,201538
14689,201538
14690,201538
14691,201538
14692,201538
14693,201538
14694,201538
14695,201538
14696,201538
14697,201538
14698,201538
14699,201538
14700,201538
14701,201538
14702,201538
14703,201538
14704,201538
14705,201538
14706,201538
14707,201538
14708,201538
14709,201538
14710,201538
14711,201538
14712,201538
14713,201538
14714,201538
14715,201538
14716,201538
14717,201538
14718,201538
14719,201538
14720,201538
14721,201538
14722,201538
14723,201538
14724,201538
14725,201538
14726,201538
14727,201538
14728,201538
14729,201538
14730,201538
14731,201538
14732,201538
14733,201538
14734,201538
14735,201538
14736,201538
14737,201538
14738,201538
14739,201538
14740,201538
14741,201538
14742,201538
14743,201538
14744,201538
14745,201538
14746,201538
14747,201538
14748,201538
14749,201538
14750,201538
14751,201538
14752,201538
14753,201538
14754,201538
14755,201538
14756,201538
14757,201538
14758,201538
14759,201538
14760,201538
14761,201538
14762,201538
14763,201538
14764,201538
14765,201538
14766,201538
14767,201538
14768,201538
14769,201538
14770,201538
14771,201538
14772,201538
14805,201538
14806,201538
14822,201538
14828,201538
14829,201538
14830,201538
14831,201538
14832,201538
14833,201538
14834,201538
14835,201538
14836,201538
14837,201538
14838,201538
14839,201538
14840,201538
14841,201538
14842,201538
14843,201538
14844,201538
14845,201538
14846,201538
14847,201538
14848,201538
14849,201538
14850,201538
14851,201538
14852,201538
14853,201538
15026,201538
15065,201538
15196,201538
15197,201538
15198,201538
15199,201538
15200,201538
15201,201538
15202,201538
15337,201538
15338,201538
15339,201538
15343,201538
15344,201538
